##;ONE;##
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.110144;2.522705;0.2307414;0.1662896;0.00154537;0.6527641;0.7390836;0.2324335;2.554401;0.2316947;-0.8453889;-0.2967533;-0.3024933;-0.3251969;0.2662917;2.575008;0.2283266;-0.7825464;-0.4259602;-0.2795796;-0.3577909;0.2784781;2.596977;0.2316916;-0.7825464;-0.4259602;-0.2795796;-0.3577909;0.2121747;2.584007;0.2753977;0.3878269;0.2808951;0.4584167;0.7486939;0.2297693;2.618942;0.2613876;0.3602297;0.3135365;0.4232869;0.7699078;0.2390379;2.63755;0.2496607;0.3118778;0.3640528;0.3844791;0.7889069;0.2471704;2.652985;0.2434665;0.3118778;0.3640528;0.3844791;0.7889069;0.1720513;2.593613;0.2802517;0.3276249;0.2192956;0.5189517;0.7584595;0.1863066;2.635479;0.2707357;0.2857806;0.2670965;0.4596396;0.797321;0.1951765;2.658661;0.2576385;0.2748049;0.2781788;0.4445506;0.8058996;0.2043909;2.676464;0.2534604;0.2748049;0.2781788;0.4445506;0.8058996;0.1317287;2.598614;0.2767977;0.2814262;0.2091761;0.5738823;0.7400702;0.1374819;2.639118;0.2736492;0.2410808;0.2534915;0.5148175;0.7826782;0.1423639;2.663261;0.2644404;-0.5463113;-0.6374078;-0.2168506;-0.4982283;0.1443904;2.683064;0.2557982;-0.5463113;-0.6374078;-0.2168506;-0.4982283;0.09513105;2.602352;0.2666073;-0.5971273;-0.5136987;-0.4442549;-0.4268378;0.09430087;2.634933;0.2663903;-0.5663589;-0.5481669;-0.3979053;-0.4694915;0.09530899;2.652527;0.2619115;-0.4753408;-0.6204831;-0.230509;-0.5795841;0.09749315;2.66766;0.2530825;-0.4753408;-0.6204831;-0.230509;-0.5795841;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1577084;2.49828;0.2296597;0.6154519;0.2618884;0.633849;0.3884186;0.2137871;2.546562;0.2542999;0.8694738;0.4191868;0.2610127;0.01305299;0.229833;2.569607;0.2681721;0.7902337;0.5545746;0.2547235;0.05562073;0.2357894;2.590733;0.276131;0.7902337;0.5545746;0.2547235;0.05562073;0.1929206;2.571941;0.2845321;0.6298859;0.3254323;0.4840325;0.5128844;0.2055147;2.607651;0.2954034;0.5707871;0.4202353;0.4004315;0.5807405;0.2127227;2.628532;0.2947194;0.5291539;0.4718305;0.3463188;0.6143579;0.2180369;2.644142;0.2911206;0.5291539;0.4718305;0.3463188;0.6143579;0.1723576;2.57486;0.2837334;0.5820842;0.2340796;0.613991;0.4789569;0.1783843;2.61285;0.3053875;0.5264862;0.3401095;0.514966;0.5847633;0.1845819;2.637825;0.3091449;0.505874;0.3700145;0.4812039;0.6128814;0.1895174;2.655914;0.30977;0.505874;0.3700145;0.4812039;0.6128814;0.152431;2.574162;0.2768225;0.5202162;0.2383704;0.6731828;0.4683799;0.151613;2.610104;0.2963381;0.4736956;0.3202186;0.5893003;0.5707868;0.1541542;2.634796;0.3012137;0.4506927;0.3517751;0.5498053;0.6089704;0.1570616;2.65419;0.3025334;0.4506927;0.3517751;0.5498053;0.6089704;0.135241;2.573162;0.2665893;0.3998622;0.2333939;0.7466679;0.4776238;0.1279882;2.60231;0.2787088;0.3613441;0.2896527;0.6679233;0.5825891;0.1269188;2.619919;0.281298;0.3315797;0.3233756;0.6073902;0.645415;0.1277637;2.635834;0.2810646;0.3315797;0.3233756;0.6073902;0.645415;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1632941;2.493221;0.2208294;0.5897149;0.2570219;0.6371315;0.4245465;0.2199497;2.541771;0.2439991;0.8728074;0.4105865;0.2630986;0.02013398;0.2363787;2.564556;0.2578691;0.7941225;0.5465636;0.2585814;0.06143291;0.2426544;2.585564;0.2658895;0.7941225;0.5465636;0.2585814;0.06143291;0.1984017;2.568817;0.2729128;0.6360825;0.3068327;0.492457;0.508664;0.2112597;2.603897;0.2852833;0.5886045;0.3899736;0.420581;0.5697168;0.2188063;2.624596;0.2864029;0.5508541;0.4417434;0.3683173;0.6047853;0.2245029;2.640285;0.2842391;0.5508541;0.4417434;0.3683173;0.6047853;0.1778524;2.571728;0.2719543;0.5733318;0.2426056;0.608802;0.4917249;0.1840732;2.610409;0.2922241;0.5271462;0.3311065;0.5226185;0.5825422;0.1901625;2.635284;0.2965144;0.5037436;0.3657061;0.48249;0.6162023;0.1951605;2.653316;0.2971776;0.5037436;0.3657061;0.48249;0.6162023;0.1579773;2.570892;0.264932;0.5013856;0.260771;0.6624216;0.4917409;0.1574198;2.608234;0.2816122;0.4599521;0.3282017;0.5877437;0.5790384;0.1597887;2.63308;0.2856725;0.4397732;0.3547605;0.5527641;0.612533;0.1624827;2.652504;0.2866853;0.4397732;0.3547605;0.5527641;0.612533;0.1408915;2.569683;0.2545595;0.3947479;0.2318303;0.7576195;0.4652332;0.132617;2.598442;0.2669461;0.3535531;0.2902722;0.6775827;0.5758684;0.1310705;2.616013;0.2695279;0.3290531;0.3177273;0.6296625;0.6279324;0.1311525;2.631943;0.2697724;0.3290531;0.3177273;0.6296625;0.6279324;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1591449;2.489738;0.2243093;0.5901833;0.2969735;0.6170621;0.4274632;0.2156992;2.539452;0.2447887;0.8724756;0.4160051;0.2529897;0.04149962;0.2321778;2.562862;0.2575418;0.7947259;0.5507944;0.241325;0.08245314;0.2386424;2.58424;0.2643796;0.7947259;0.5507944;0.241325;0.08245314;0.194273;2.568367;0.2717894;0.6227327;0.3209262;0.4836253;0.5247065;0.2071334;2.604137;0.2822609;0.5768827;0.3972381;0.4148313;0.5807955;0.2146531;2.62492;0.2826416;0.5456443;0.43921;0.3713683;0.6094691;0.2203591;2.640636;0.2804477;0.5456443;0.43921;0.3713683;0.6094691;0.1737139;2.57122;0.2707666;0.5631173;0.2576841;0.5994486;0.5071089;0.1802775;2.610909;0.2890521;0.5190628;0.3372135;0.5203226;0.5883245;0.1862892;2.635944;0.2927825;0.5040434;0.359197;0.4950246;0.6098104;0.1910156;2.654072;0.2939265;0.5040434;0.359197;0.4950246;0.6098104;0.1538142;2.570011;0.2638555;0.496357;0.2702055;0.6583335;0.4972081;0.1532895;2.607811;0.2796172;0.4588243;0.3295233;0.5928727;0.5739309;0.1553117;2.632706;0.2838163;0.441308;0.3525612;0.5632338;0.6030884;0.157612;2.652191;0.2852301;0.441308;0.3525612;0.5632338;0.6030884;0.1366906;2.568233;0.2536228;0.3831192;0.2532475;0.7504607;0.4752832;0.1284368;2.597656;0.2644628;0.349307;0.2979456;0.6873785;0.5627826;0.1262498;2.615185;0.2670481;0.3192625;0.3300012;0.6303067;0.6260066;0.1260523;2.631138;0.2668772;0.3192625;0.3300012;0.6303067;0.6260066;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1569702;2.486607;0.220523;0.5779089;0.3074677;0.6154144;0.4390332;0.2134481;2.536846;0.2395025;0.8744126;0.4135773;0.2496207;0.0452346;0.2301619;2.560223;0.2520117;0.795259;0.5501906;0.2402018;0.08459688;0.2366833;2.581612;0.2587615;0.795259;0.5501906;0.2402018;0.08459688;0.1915371;2.566307;0.266286;0.6210811;0.3209112;0.4850508;0.5253571;0.2042888;2.602112;0.2767454;0.5765313;0.3950862;0.4184428;0.5800213;0.2117521;2.622913;0.2772798;0.5425988;0.4406062;0.3713972;0.6111605;0.2174173;2.638638;0.2749939;0.5425988;0.4406062;0.3713972;0.6111605;0.1709718;2.569111;0.2652354;0.5596938;0.2610553;0.5997702;0.5087914;0.1773468;2.608997;0.2831667;0.5169617;0.3373779;0.5233647;0.5873808;0.1831889;2.634071;0.2869339;0.5004285;0.361394;0.4955524;0.6110594;0.1878378;2.652229;0.2879538;0.5004285;0.361394;0.4955524;0.6110594;0.1510794;2.567795;0.2583255;0.4953487;0.2702635;0.6613014;0.4942347;0.1502304;2.605545;0.2742217;0.4566657;0.3309503;0.5945972;0.573047;0.1521015;2.63047;0.2783709;0.4394253;0.3534388;0.5657015;0.6016384;0.1542687;2.649979;0.2797855;0.4394253;0.3534388;0.5657015;0.6016384;0.1339553;2.565872;0.2481257;0.373757;0.2637675;0.7475588;0.4815482;0.1256245;2.595623;0.2580123;0.3386512;0.3076136;0.6826067;0.5698574;0.1234598;2.613247;0.2600088;0.3110563;0.3355007;0.6306459;0.626873;0.1231317;2.6292;0.2595569;0.3110563;0.3355007;0.6306459;0.626873;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1509744;2.486195;0.2172621;0.5618829;0.3064044;0.6294364;0.440697;0.2070651;2.535496;0.238032;0.8729928;0.4169251;0.2428575;0.07125669;0.2238418;2.559437;0.2494774;0.7839036;0.5665837;0.2273998;0.1129947;0.2297999;2.581432;0.2548255;0.7839036;0.5665837;0.2273998;0.1129947;0.1829218;2.567398;0.262588;0.5845588;0.3539991;0.471418;0.557441;0.1949672;2.604542;0.268779;0.5470135;0.4094158;0.4163219;0.5998593;0.2020198;2.625546;0.2679887;0.5154911;0.4485915;0.3725211;0.6279033;0.2074333;2.641285;0.2649556;0.5154911;0.4485915;0.3725211;0.6279033;0.1623424;2.569881;0.2609615;0.5249522;0.2931912;0.5928136;0.5357577;0.1678854;2.611668;0.274623;0.4853665;0.354403;0.5250347;0.6026247;0.1730396;2.637154;0.2767786;0.472147;0.3717098;0.5032579;0.6209999;0.1771316;2.655548;0.2770343;0.472147;0.3717098;0.5032579;0.6209999;0.142608;2.567917;0.2537298;0.4732304;0.2854417;0.6631551;0.5047786;0.1408667;2.606487;0.2676653;0.438;0.3373397;0.6003817;0.5778406;0.1421783;2.631622;0.2711226;0.4182655;0.3615569;0.5662082;0.6113423;0.1440996;2.651249;0.2717458;0.4182655;0.3615569;0.5662082;0.6113423;0.1257231;2.565208;0.2432998;0.3567756;0.2730135;0.757493;0.4736869;0.1160802;2.594864;0.2524624;0.3194377;0.3156258;0.693014;0.5639785;0.113217;2.612484;0.2540176;0.2920232;0.3411363;0.6441268;0.619233;0.1122164;2.628433;0.2532769;0.2920232;0.3411363;0.6441268;0.619233;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1471855;2.48357;0.217836;0.5676838;0.3514101;0.613314;0.4220094;0.2017313;2.535362;0.235153;0.8648418;0.4420596;0.2246289;0.07857297;0.2176868;2.560471;0.2451673;0.7675094;0.5954108;0.205315;0.1194203;0.2225232;2.583008;0.249215;0.7675094;0.5954108;0.205315;0.1194203;0.1774478;2.567032;0.2596988;0.580939;0.3705254;0.4673125;0.5539314;0.1888573;2.604496;0.2649327;0.5355785;0.4334645;0.4038633;0.6017965;0.1954651;2.625565;0.2629571;0.4994688;0.4748388;0.355996;0.6311309;0.2004668;2.641193;0.2588326;0.4994688;0.4748388;0.355996;0.6311309;0.1567829;2.568954;0.2584892;0.5214834;0.311484;0.594647;0.5267141;0.1611548;2.611073;0.271417;0.4716278;0.3826499;0.5146757;0.6051904;0.1657817;2.63673;0.271998;0.4446139;0.4138809;0.4729021;0.6382672;0.1697397;2.655033;0.2699674;0.4446139;0.4138809;0.4729021;0.6382672;0.1369441;2.566322;0.2517811;0.4602632;0.3174018;0.6554571;0.5077303;0.1344532;2.605629;0.2633127;0.4142871;0.3751397;0.5848722;0.5878444;0.1353281;2.630989;0.2644177;0.3895943;0.400809;0.5471681;0.6230374;0.1369051;2.650604;0.2629755;0.3895943;0.400809;0.5471681;0.6230374;0.1198961;2.562916;0.2418276;0.3522905;0.2977786;0.7494012;0.4749919;0.1101331;2.59288;0.2497972;0.3112958;0.340355;0.6824839;0.5669825;0.10721;2.610546;0.2504946;0.2814215;0.3654631;0.6317742;0.6229769;0.1061635;2.626431;0.2488983;0.2814215;0.3654631;0.6317742;0.6229769;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1441223;2.484413;0.2163582;0.5638314;0.3556454;0.616715;0.4186564;0.1983785;2.536736;0.2337366;0.8624916;0.4474322;0.2230695;0.07843846;0.2140716;2.562054;0.2436081;0.7618974;0.6031172;0.2035694;0.1196729;0.218508;2.584698;0.2474884;0.7618974;0.6031172;0.2035694;0.1196729;0.1734272;2.568813;0.2573417;0.577772;0.3776654;0.4707705;0.5494758;0.1841438;2.606461;0.2624313;0.5281214;0.4444791;0.4027416;0.6011035;0.1903577;2.627586;0.2600169;0.4924946;0.4838415;0.3564221;0.6295318;0.1950531;2.64323;0.255653;0.4924946;0.4838415;0.3564221;0.6295318;0.1527219;2.570305;0.2562762;0.5154102;0.3255877;0.5921444;0.5269826;0.1565593;2.612782;0.2681027;0.4586557;0.401594;0.5041038;0.611749;0.1609737;2.638474;0.2673478;0.431807;0.4304078;0.4639021;0.6427186;0.1647233;2.656708;0.2644733;0.431807;0.4304078;0.4639021;0.6427186;0.1328891;2.567162;0.2497839;0.4491259;0.3373343;0.649348;0.5126783;0.1299828;2.606934;0.2595284;0.3982612;0.3959982;0.5739192;0.5959789;0.1306864;2.632339;0.2591502;0.3732842;0.419689;0.536971;0.6294305;0.1320893;2.651875;0.2566338;0.3732842;0.419689;0.536971;0.6294305;0.1158397;2.563236;0.2400261;0.3524009;0.3065289;0.7498007;0.4686714;0.1056918;2.593102;0.2478639;0.3065108;0.3523218;0.6782648;0.5673425;0.102676;2.610767;0.2481506;0.272487;0.3792937;0.6227098;0.6277897;0.1016636;2.626587;0.2459602;0.272487;0.3792937;0.6227098;0.6277897;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1411034;2.483368;0.2121003;0.5632226;0.3379806;0.6277205;0.4177518;0.1955107;2.535408;0.2318595;0.8638125;0.4420047;0.2312106;0.07072348;0.2112821;2.560406;0.2424374;0.7747954;0.5839965;0.2161483;0.1091812;0.2165374;2.582699;0.2472939;0.7747954;0.5839965;0.2161483;0.1091812;0.1699642;2.567486;0.2547467;0.5653283;0.3944262;0.4662008;0.5545169;0.1800112;2.605556;0.2582924;0.5240176;0.4478316;0.4113571;0.5963541;0.185791;2.626858;0.2560069;0.4921339;0.4828286;0.3706844;0.6223134;0.190176;2.642719;0.2520089;0.4921339;0.4828286;0.3706844;0.6223134;0.1492319;2.568626;0.2536805;0.5100827;0.3324077;0.597043;0.5223606;0.1521614;2.611301;0.2652848;0.4578545;0.401147;0.5183171;0.6006646;0.1558408;2.637161;0.265095;0.4275599;0.4333791;0.4739179;0.6362212;0.1591443;2.655521;0.2623382;0.4275599;0.4333791;0.4739179;0.6362212;0.1294552;2.565136;0.2471838;0.4488836;0.338057;0.6557792;0.5041574;0.125812;2.604778;0.2573696;0.3999317;0.3947044;0.5833306;0.5865056;0.1260123;2.630219;0.2574611;0.3748733;0.4185814;0.5462899;0.62115;0.127054;2.649834;0.255279;0.3748733;0.4185814;0.5462899;0.62115;0.112479;2.56089;0.2374312;0.3482922;0.3103095;0.7550787;0.4607138;0.1016535;2.590549;0.245238;0.3021567;0.3552436;0.6852786;0.5593719;0.09821619;2.608154;0.2455377;0.2717071;0.3790584;0.6369848;0.6137921;0.09663336;2.62397;0.2436297;0.2717071;0.3790584;0.6369848;0.6137921;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1404166;2.481606;0.2135051;0.5614539;0.3530071;0.6178762;0.422356;0.1951402;2.534435;0.2311419;0.8625985;0.4485552;0.2212841;0.0758644;0.2108391;2.559803;0.2409983;0.7718114;0.5918246;0.202334;0.1145068;0.2159397;2.582302;0.2451423;0.7718114;0.5918246;0.202334;0.1145068;0.1693262;2.56683;0.2537675;0.5655876;0.3980734;0.4638581;0.5536098;0.1793264;2.604969;0.257089;0.5204775;0.4555131;0.4046338;0.5982327;0.1850505;2.626266;0.254338;0.4883859;0.4899614;0.3641694;0.6235365;0.1893698;2.642086;0.2500074;0.4883859;0.4899614;0.3641694;0.6235365;0.1485731;2.56781;0.2529137;0.5109682;0.3366742;0.597604;0.518104;0.151193;2.610554;0.2645321;0.4527624;0.4115309;0.5115242;0.6033176;0.1548021;2.636444;0.2636597;0.4196335;0.4453453;0.4638935;0.6406079;0.1580711;2.654743;0.2602338;0.4196335;0.4453453;0.4638935;0.6406079;0.1287557;2.564095;0.2466596;0.4473072;0.3480533;0.6468945;0.5101989;0.1254972;2.604065;0.2558594;0.3923251;0.4088539;0.5685852;0.5963476;0.125985;2.629528;0.2548028;0.364173;0.4342059;0.5284111;0.6321591;0.1272623;2.649025;0.2515527;0.364173;0.4342059;0.5284111;0.6321591;0.1117108;2.559566;0.2371473;0.3449239;0.3239616;0.743924;0.4718618;0.1014033;2.589695;0.2439032;0.3007658;0.365317;0.6775108;0.5630832;0.09808298;2.607342;0.2438342;0.266494;0.3910254;0.6235666;0.62229;0.09674524;2.623119;0.2413612;0.266494;0.3910254;0.6235666;0.62229;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1387278;2.479881;0.2119941;0.5658934;0.3572273;0.6193801;0.4105138;0.1925925;2.532619;0.2308383;0.8687493;0.432646;0.23356;0.05951556;0.208804;2.557083;0.2419592;0.7965785;0.5543633;0.2225587;0.09280115;0.2155057;2.578724;0.2478507;0.7965785;0.5543633;0.2225587;0.09280115;0.1669467;2.565277;0.2523757;0.5641225;0.4067195;0.4604461;0.5516652;0.1766359;2.603493;0.2551719;0.5214233;0.4602317;0.4056346;0.593098;0.1821243;2.624825;0.252444;0.4953113;0.4883687;0.3732909;0.6138541;0.186262;2.640781;0.2485521;0.4953113;0.4883687;0.3732909;0.6138541;0.1461805;2.566032;0.2517295;0.514627;0.3382658;0.603476;0.5065098;0.148076;2.608566;0.2640727;0.4582365;0.4113083;0.5220527;0.5901744;0.1511207;2.63451;0.2638886;0.4312319;0.4395677;0.4839838;0.6217549;0.1538574;2.653015;0.2614518;0.4312319;0.4395677;0.4839838;0.6217549;0.1263393;2.562092;0.2456972;0.451852;0.3492935;0.6525365;0.4980161;0.1224103;2.601765;0.2556306;0.4007098;0.406858;0.5803939;0.5805523;0.1222883;2.627197;0.2554457;0.3750589;0.4306362;0.5441104;0.6146763;0.1230192;2.646797;0.2530499;0.3750589;0.4306362;0.5441104;0.6146763;0.1092284;2.557415;0.2363781;0.3519025;0.3233435;0.7492213;0.4585641;0.09842979;2.587189;0.2438888;0.303374;0.3692404;0.6781309;0.5583586;0.0949733;2.60482;0.243873;0.2763183;0.3898784;0.6365945;0.605302;0.09313805;2.620625;0.2419468;0.2763183;0.3898784;0.6365945;0.605302;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1360791;2.477829;0.2099338;0.5631362;0.3398792;0.6258626;0.419113;0.1907403;2.529987;0.2300778;0.8654712;0.4398817;0.2303868;0.06622492;0.2066552;2.554855;0.2407702;0.7842528;0.572327;0.2166377;0.102264;0.2125338;2.576916;0.2459866;0.7842528;0.572327;0.2166377;0.102264;0.1649837;2.562218;0.252419;0.5647199;0.4011807;0.4611618;0.5545048;0.1749801;2.600365;0.2554224;0.5224053;0.4549449;0.4056506;0.5962934;0.1806876;2.62167;0.2527848;0.4942831;0.4854996;0.370106;0.618867;0.1850043;2.637573;0.2488;0.4942831;0.4854996;0.370106;0.618867;0.1442269;2.563091;0.2515816;0.5125578;0.3349141;0.6028533;0.5115514;0.1463912;2.605679;0.2637947;0.4560192;0.4084296;0.5197659;0.5958821;0.1496868;2.631611;0.2634626;0.4276007;0.4381272;0.4790877;0.6290288;0.1526524;2.65007;0.2607911;0.4276007;0.4381272;0.4790877;0.6290288;0.1244258;2.559307;0.245317;0.4502669;0.3450541;0.651144;0.5041915;0.1208854;2.599079;0.2551203;0.3979725;0.4042268;0.5750558;0.5895167;0.1211862;2.624535;0.2546393;0.3699968;0.4299868;0.5343713;0.626627;0.1223556;2.644077;0.2518016;0.3699968;0.4299868;0.5343713;0.626627;0.1073908;2.554771;0.2357896;0.3494655;0.3193704;0.7475982;0.4658039;0.09691775;2.584702;0.2431117;0.3007079;0.3655453;0.6751087;0.5658442;0.09370567;2.602375;0.2429739;0.2724251;0.3871065;0.631105;0.6145241;0.09216271;2.618183;0.24086;0.2724251;0.3871065;0.631105;0.6145241;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1355348;2.476933;0.2090985;0.566394;0.3402351;0.6249533;0.4157781;0.1901699;2.52874;0.2301392;0.8674467;0.433014;0.2377911;0.05908204;0.2062345;2.553196;0.2414798;0.7940458;0.5562823;0.2264871;0.09351668;0.2127522;2.574863;0.2474624;0.7940458;0.5562823;0.2264871;0.09351668;0.1644488;2.561012;0.2521896;0.5647448;0.4008386;0.4659121;0.550743;0.1741158;2.599201;0.2555394;0.5243259;0.4524378;0.4134906;0.5911074;0.1796374;2.62059;0.2532907;0.4958678;0.4836276;0.3778712;0.6143556;0.1838173;2.636589;0.2495709;0.4958678;0.4836276;0.3778712;0.6143556;0.1436915;2.561871;0.2513387;0.5137992;0.3322617;0.6066644;0.5075145;0.1456034;2.604309;0.264026;0.4598483;0.4034819;0.5273771;0.5895894;0.148691;2.63026;0.2642678;0.4324534;0.432739;0.4881252;0.622459;0.1515024;2.648796;0.2620682;0.4324534;0.432739;0.4881252;0.622459;0.1238996;2.558109;0.2450303;0.4523751;0.3424202;0.6509629;0.504334;0.1205292;2.597828;0.2550408;0.4025795;0.3997024;0.5785074;0.5860862;0.1208126;2.623276;0.2549714;0.3768715;0.4240471;0.541137;0.620744;0.1218943;2.642879;0.2526271;0.3768715;0.4240471;0.541137;0.620744;0.1068798;2.553635;0.2354495;0.3541482;0.3126734;0.7528542;0.4582848;0.0961713;2.583294;0.2434753;0.3073918;0.3586901;0.682507;0.5577062;0.09277762;2.600925;0.2438256;0.2831079;0.3781557;0.6443535;0.6013793;0.09091304;2.616772;0.2423839;0.2831079;0.3781557;0.6443535;0.6013793;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1337143;2.473354;0.2073168;0.570659;0.3254387;0.6313996;0.4120346;0.1886538;2.524754;0.2292735;0.8660935;0.4360821;0.2370378;0.05939472;0.204576;2.549347;0.2405348;0.7862576;0.5672338;0.2256477;0.09554033;0.2105372;2.571236;0.2463039;0.7862576;0.5672338;0.2256477;0.09554033;0.1629477;2.556408;0.2523586;0.5696019;0.3932668;0.4676417;0.5497329;0.1729665;2.594463;0.2563278;0.5280001;0.4475655;0.4127175;0.5920859;0.1787145;2.615822;0.2542354;0.4988098;0.4800307;0.3756426;0.6161596;0.1830714;2.631794;0.250559;0.4988098;0.4800307;0.3756426;0.6161596;0.1421992;2.5574;0.2514156;0.516678;0.3261328;0.6048905;0.5106753;0.1446608;2.599754;0.2643676;0.4615022;0.4002357;0.5221984;0.5950938;0.148171;2.625668;0.2645149;0.4352079;0.4287084;0.4839186;0.6265993;0.1512704;2.644173;0.2623228;0.4352079;0.4287084;0.4839186;0.6265993;0.1224231;2.553856;0.2449315;0.4558105;0.3338062;0.6546309;0.5022638;0.119136;2.593414;0.2556835;0.4039213;0.3949063;0.5777592;0.5891444;0.1196577;2.618881;0.2557196;0.3759054;0.4216821;0.5363902;0.6270288;0.121022;2.638466;0.2532352;0.3759054;0.4216821;0.5363902;0.6270288;0.1054311;2.549614;0.2351922;0.3515908;0.3101092;0.749108;0.4680317;0.09519079;2.579533;0.2428879;0.3063484;0.354849;0.6789938;0.5649784;0.0920659;2.597225;0.2431583;0.2766845;0.3784255;0.6311218;0.6180012;0.09073504;2.613083;0.2412592;0.2766845;0.3784255;0.6311218;0.6180012;
